file_path,track_name,warmth,spatiality,distance,density,groundedness,timbral_warmth,timbral_brightness,timbral_depth,timbral_reverberance,rt60_estimate,stereo_correlation,stereo_width,dynamic_range_db,danceability,beat_strength,low_freq_ratio,rhythm_regularity,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_flatness,pulse_clarity,tempo_confidence,key,key_name,mode,key_confidence,energy,onset_rate,spectral_flux_mean,rms_mean,cluster,name,artist,album,album_art,track_id,spotify_uri
audio/Bowery Electric - Fear of Flying.mp3,Bowery Electric - Fear of Flying,5.807582432998146,3.21096066415819,3.51733420155843,6.584094970725642,6.497803790127795,50.3827687074618,64.42867067199298,68.91334106183662,1.0,6.243306288605951,0.8249693209433888,0.0875681114699914,11.06135096549988,,4.020276069641113,0.889938066279954,0.9792198808873248,1749.269830171837,3464.508895435746,1899.2544472238076,0.0039593833498656,0.1285773366689682,0.9510237148328108,6,F#,0,0.4200391830826933,0.8712116580413369,2.848466321653474,67.06356048583984,0.219651997089386,1,Fear of Flying,Bowery Electric,Beat,https://i.scdn.co/image/ab67616d0000b273a6e322d0a99bb257cce67eb2,4i1RRMLpGEDqT5vInUvwX7,spotify:track:4i1RRMLpGEDqT5vInUvwX7
audio/Flying Lotus - Youre Dead.mp3,Flying Lotus - Youre Dead,5.812024001842247,6.118472374852439,5.120709029420084,7.650424215543957,3.672306429469569,49.09856919537482,58.40497256556283,66.61531200366778,1.0,8.411779877740127,0.6024631313762708,0.1989378372402107,23.219308805465698,,1.9107451438903809,0.7400148925842601,0.9464561975996848,1578.8300387941856,3610.098013693456,2170.4890752911047,0.0055662160739302,0.1087363734841346,0.4522099447513687,0,C,1,0.3110452364882325,0.8139813695064085,0.5592547802563392,120.8640594482422,0.3339542150497436,1,Dead Man's Tetris,"Flying Lotus, Captain Murphy, Snoop Dogg",You're Dead!,https://i.scdn.co/image/ab67616d0000b273d7c4a4148cdd06da03368ae5,33spSpelFc51FItGAkAibr,spotify:track:33spSpelFc51FItGAkAibr
audio/Pasteboard - Slowdive.mp3,Pasteboard - Slowdive,5.750283532178678,5.70248049078068,5.631262169544918,5.363991513988743,5.674553031832471,48.796754786799326,57.30899411040203,62.4374269239443,1.0,14.867494031637223,0.6342014245436839,0.1829313293868116,30.02952661514282,,2.8805086612701416,0.5536256328739216,0.9645742004254496,1617.9507590408325,3420.1636148205894,1835.9046692203935,0.0082517908886075,0.1462279558181762,0.8682413432955662,4,E,1,0.0982408220283988,0.7768390394692603,2.2422145328719725,36.79727935791016,0.1817968785762787,0,Slowdive,Pasteboard,Glitter,https://i.scdn.co/image/ab67616d0000b2738184dc6dceeae9c042246281,0Y8I0R2iJBWlPX6daeIfOw,spotify:track:0Y8I0R2iJBWlPX6daeIfOw
audio/Floating Points - Shadow.mp3,Floating Points - Shadow,5.304782718549314,2.160279501362421,3.3684719595381223,6.210852122802503,4.307274469582829,48.42595243713048,60.31912431952961,63.32593244583926,1.0,4.813234447395117,0.9054272714100934,0.0473610657335926,17.67794885635376,,4.513790607452393,0.8118125822020521,0.9710818766713164,1719.9275834114414,3825.59512366288,2101.4699098017686,0.0076754624024033,0.0871123448014259,0.5141789588154908,0,C,0,0.0040988857784162,0.8768736213506285,3.618238409602736,51.36629104614258,0.145925298333168,1,Sais,Floating Points,Shadows,https://i.scdn.co/image/ab67616d0000b27379b8d29aef430e2a00ce8b63,65c7ctSEOiYbz61XtytvOV,spotify:track:65c7ctSEOiYbz61XtytvOV
audio/Alessandro Alessandroni - Prisma Sonoro.mp3,Alessandro Alessandroni - Prisma Sonoro,5.744055420791925,7.701016254659125,5.095227771769532,3.662104793889174,3.804955095109277,47.279347283497536,60.00310683991482,51.65601293816734,1.0,6.6259168877391375,0.4813255740069896,0.2595344679015011,10.546758651733398,,3.273158073425293,0.3628402944188659,0.933390929101332,1517.9331594323962,3138.377828744533,1842.320925831746,0.0071030338294804,0.1622048914432525,0.2319509812627632,9,A,1,0.0669795398912633,0.53873263158829,2.8111696411891707,25.80224609375,0.0940919741988182,0,World Of Sound,Alessandro Pierozzi,World of Sound,https://i.scdn.co/image/ab67616d0000b27320eb6ba17528cdda5dc23d40,37JuRzV6YDSjQHo4Cxuvka,spotify:track:37JuRzV6YDSjQHo4Cxuvka
audio/Burial - Archangel.mp3,Burial - Archangel,7.404362258879232,2.0936742234841828,4.436008801950044,6.021828169974209,6.135507781954503,52.23377159094302,56.223253233272374,63.65281337384877,1.0,4.2307247979401055,0.9108295392572252,0.0450377890781625,20.13207130432128,,4.416007995605469,0.7705160032331595,0.9604885152489242,1291.292164340285,2716.1993338581274,1737.6394724082988,0.0056221187114715,0.1225419119000434,0.8941210880374292,4,E,0,0.108920876371182,0.920299547028952,4.811981881158085,74.2046127319336,0.2217447161674499,1,Archangel,Burial,Untrue,https://i.scdn.co/image/ab67616d0000b27355018696782c175bdbaa3b5d,55gnBQAhU5rGzLsXTAx2MM,spotify:track:55gnBQAhU5rGzLsXTAx2MM
audio/Fabiano do Nascimento - Haru Live.mp3,Fabiano do Nascimento - Haru Live,9.970993532251562,1.1637478372143988,5.732523959229754,4.777140879391297,6.604557171058499,57.69354326601754,47.07515732908654,65.51362412443083,1.0,5.051587963957891,0.9817853369450632,0.0092611010907688,24.345962333679196,,5.170252799987793,0.8583120476473332,0.9365580287652698,716.9260311750519,1168.6074821327484,1232.6364236162422,0.0013212426565587,0.1908133774995803,0.4248514010755611,2,D,1,0.2267814953802117,0.8640131319197222,2.560525276788884,52.28267288208008,0.2031568884849548,0,Haru (Live),Fabiano do Nascimento,Solstice Concert (Live),https://i.scdn.co/image/ab67616d0000b27345352a5814e1869c4f1f0fdf,6a2lEICd6mKvuhAYTsrW7Z,spotify:track:6a2lEICd6mKvuhAYTsrW7Z
audio/Boards of Canada - Dayvan Cowboy.mp3,Boards of Canada - Dayvan Cowboy,2.3862947704068462,8.873110465779874,5.284482132085382,4.657655723267725,4.642673508504194,38.90315172141803,64.98855652174971,51.61441413154043,1.0,5.693896962723111,0.3928161188284266,0.3053187162927771,21.04378032684326,,2.610569477081299,0.3349982879243866,0.9771547670031968,2105.234963179346,4220.030644976374,2104.599999683778,0.0145953195169568,0.1175833269953727,0.9110251450676906,6,F#,1,0.2460053857860583,0.6927340238893301,2.6983269707531568,37.40742874145508,0.1202493831515312,0,Dayvan Cowboy,Boards of Canada,Trans Canada Highway,https://i.scdn.co/image/ab67616d0000b273da0aac935a63cfc519de1c99,1KxN9gwCISCArBytq80190,spotify:track:1KxN9gwCISCArBytq80190
audio/Kahimi Karie - DIS-MOI QUELQUE CHOSE AVANT DE DORMIR.mp3,Kahimi Karie - DIS-MOI QUELQUE CHOSE AVANT DE DORMIR,2.614460304550839,2.608808032457468,3.493039961045677,6.6725392980932945,6.732765084412698,42.68034357104755,63.656790531698675,56.69531052429925,1.0,2.750665810452354,0.8714986463915168,0.0648377613826678,29.616414451599123,,6.840159893035889,0.5494846497895188,0.9606177399618956,2260.084232525794,4849.464145366321,2401.259514610577,0.0294641349464654,0.1623785495758056,0.7155093858210185,4,E,1,0.0753100948468777,0.7907893672094863,3.877551020408163,47.449676513671875,0.1227457597851753,1,DIS-MOI QUELQUE CHOSE AVANT DE DORMIR,Kahimi Karie,MY FIRST KARIE,https://i.scdn.co/image/ab67616d0000b2734f9a7695de17eef806093f99,6MD8j7Z5xHkjxLIZej3t10,spotify:track:6MD8j7Z5xHkjxLIZej3t10
audio/Milton Nascimento - Minas.mp3,Milton Nascimento - Minas,3.750747315916632,4.833559323078658,4.444742001575964,3.5257561537935027,3.3087959065373544,42.16804095896715,64.474608287368,49.51548302205812,1.0,8.49576862456682,0.7041316777387373,0.1522136500541668,19.64204978942871,,2.530603408813477,0.3501239649396511,0.9425885317676084,1880.1193349465511,3642.992217823903,1902.5485392197177,0.0119717950001358,0.1482139974832534,0.251359927470533,3,D#,1,0.0003118004225033,0.3610763652035463,2.3395218559458555,18.147327423095703,0.0581113062798976,0,Minas / Paula E Bebeto - Medley,Milton Nascimento,Minas,https://i.scdn.co/image/ab67616d0000b27317f0ffed0276c84998e41acb,7nYUd7d2zmkU6o40rTpGVm,spotify:track:7nYUd7d2zmkU6o40rTpGVm
audio/The Radio Dept - Sleeping in.mp3,The Radio Dept - Sleeping in,4.515811810404365,5.196990362439393,4.533828864134625,5.276023380806631,6.261889591712315,44.65301852627834,59.860384773975866,53.12772585912201,1.0,6.893744510748153,0.672878191524348,0.1635634333056007,17.779858589172363,,3.5399913787841797,0.5599174344083314,0.941797978889934,1781.1995734940108,3525.019111545472,2206.2464680119097,0.0075590442866086,0.1595879197120666,0.8956254796623079,9,A,1,0.0251616773876462,0.9418880330765326,5.675521323061301,63.519996643066406,0.2228778153657913,1,Sleeping in,The Radio Dept.,Pet Grief,https://i.scdn.co/image/ab67616d0000b27319bf3790caeb480f2c1a4ed1,0E4bYC2Gwi65NCM87iZ403,spotify:track:0E4bYC2Gwi65NCM87iZ403
audio/Fabiano do Nascimento - Floresta Dos Sonhos Live.mp3,Fabiano do Nascimento - Floresta Dos Sonhos Live,9.867753420812845,1.6765075050338427,4.770256706208867,3.0205633980586164,5.066675796462308,56.078817413357285,49.69262082775875,55.36443689188519,1.0,5.206993204323315,0.942451406023453,0.0288320983735905,6.8389692306518555,,2.9705631732940674,0.5017122622575211,0.9424183584021144,772.0428472311055,1156.7056662438251,1125.9635695821123,0.0010127531131729,0.1205044537782669,0.8811569301259938,11,B,0,0.0977059445483669,0.861665383355044,4.370025978733012,42.069122314453125,0.1694798469543457,0,Floresta Dos Sonhos (Live),Fabiano do Nascimento,Solstice Concert (Live),https://i.scdn.co/image/ab67616d0000b27345352a5814e1869c4f1f0fdf,3VQ6jUd5aG8qwuIwjQR2xx,spotify:track:3VQ6jUd5aG8qwuIwjQR2xx
audio/Color Filter - Let Me Sleep.mp3,Color Filter - Let Me Sleep,2.5822127424828065,2.875405527837665,2.661013370440938,5.726401506621869,5.478686199146334,44.67652676577175,64.4157249615873,54.17441304442121,1.0,3.977885532675092,0.8509090396599863,0.0749094988982473,20.704352855682373,,4.8293776512146,0.5438043006639718,0.9767721804906054,2417.096786275371,5197.221189953287,2366.891068791011,0.0202094484120607,0.1644170731306076,0.4900227551198977,2,D,1,0.0957750461645737,0.7174736142280551,4.730612655174147,39.60356903076172,0.1084760650992393,1,Let Me Sleep,Color Filter,Sleep In A Synchrotron,https://i.scdn.co/image/ab67616d0000b273ed4b5ac2f5b531ec082f4167,4sxdOWhhOUx5uwpCzzydLA,spotify:track:4sxdOWhhOUx5uwpCzzydLA
audio/Beach House - Majorette.mp3,Beach House - Majorette,4.505570512765827,5.9808756615175716,4.631369694896984,6.364291741348192,4.069926127028215,47.78904057230342,58.94256953421014,57.445353304938024,1.0,8.162960117417947,0.6131490308051872,0.193783803068011,26.473783874511717,,3.3095293045043945,0.5956054411690158,0.970129224926534,1932.1464521531148,4428.237080065882,2478.514176201162,0.0100245773792266,0.0517856478691101,0.7642974250168698,2,D,1,0.0227480239066887,0.8375916443797758,1.5036657751910312,60.91801834106445,0.2134405076503753,1,Majorette,Beach House,Thank Your Lucky Stars,https://i.scdn.co/image/ab67616d0000b2733a742e77f706953b88daaf52,1xHrTucRP7hVViMekBfu7S,spotify:track:1xHrTucRP7hVViMekBfu7S
audio/Haruomi Hosono - 最後の楽園.mp3,Haruomi Hosono - 最後の楽園,5.419548446743664,4.535763449161804,4.8091493727081165,5.527485781745019,6.412966039045432,46.527056639432814,57.417554772994976,53.14930117147206,1.0,4.132666762418141,0.725014270627304,0.1393817360738725,21.422332048416138,,6.740293502807617,0.4194301413161756,0.9779941911187504,1578.3617143735223,3254.1777731524535,1988.6110832834136,0.0272771473973989,0.1849764734506607,0.5453942380591306,7,G,1,0.0518415757400769,0.8456536869561198,3.285641910058347,53.30454635620117,0.1390537917613983,1,最後の楽園,Haruomi Hosono,PACIFIC,https://i.scdn.co/image/ab67616d0000b273a7177b1d4c69494024e02579,3Q59MwvTzZveZTNunIQY1x,spotify:track:3Q59MwvTzZveZTNunIQY1x
audio/Nujabes - Feather.mp3,Nujabes - Feather,6.083710068122504,1.0,3.5535400706343525,5.8770841174806945,7.786075397309502,48.35088428009266,55.34131106093656,50.52902629393249,1.0,6.484918993418106,0.99679564167668,0.0016082154192218,16.730342483520506,,5.6728339195251465,0.5009819953020055,0.9637049146461902,1468.7358298418787,3094.973853639962,2039.3123772484744,0.0196776520460844,0.2463503777980804,0.7834217506631196,0,C,0,0.1631067089507523,0.927102704710841,5.084108188433637,123.4649429321289,0.370028018951416,1,Feather (feat. Cise Starr & Akin from CYNE),"Nujabes, Cise Starr & Akin from CYNE",Modal Soul,https://i.scdn.co/image/ab67616d0000b273912cc8fe2e9a53d328757a41,2ej1A2Ze6P2EOW7KfIosZR,spotify:track:2ej1A2Ze6P2EOW7KfIosZR
audio/William Basinski - dlp 11.mp3,William Basinski - dlp 11,6.10621502334341,3.0361290934446936,4.753724645098555,3.027308394361111,3.2764312270647076,47.58301635526118,59.29169423892233,48.66108786614197,1.0,3.0583618051574044,0.838523973588561,0.0810022069457842,20.34440822601318,,3.299316883087158,0.3250284614275319,0.9345842988127456,1459.8351607960249,2692.1023825790257,1691.6016429674837,0.0088839586824178,0.1438228338956833,0.1818699302689599,9,A,0,0.0345777605443747,0.3937184203076617,2.935857519341533,23.174402236938477,0.0543826706707477,0,dlp 1.1.1,William Basinski,The Disintegration Loops (Remastered),https://i.scdn.co/image/ab67616d0000b2730eaf5a436f066879ee27c1e4,77gj5XEd5AdpCnIgGtYBqh,spotify:track:77gj5XEd5AdpCnIgGtYBqh
audio/Japancakes - When You Sleep.mp3,Japancakes - When You Sleep,8.333421609264773,6.842399992044435,6.077291616864797,3.06475117330973,4.100971291836604,50.68243636757676,53.960908671714776,53.7300685856417,1.0,8.190555319766315,0.5469299937614926,0.2265683457065005,9.701068592071532,,2.3230185508728027,0.3951790786291699,0.9714224111596144,893.5905053836876,1567.0502212593344,1236.2666319017997,0.0004540383815765,0.1510231792926788,0.4800405642112982,11,B,1,0.1245652601320209,0.8408446669772923,2.6720487030174693,45.67390823364258,0.1967741250991821,0,When You Sleep,Japancakes,Loveless,https://i.scdn.co/image/ab67616d0000b2731b5721989fa146e66c48c1b9,6ezCHcOI43JnddPjasXCRl,spotify:track:6ezCHcOI43JnddPjasXCRl
audio/Moodymann - Silentintroduction.mp3,Moodymann - Silentintroduction,3.12538106900269,1.0,2.276858885345783,7.251572960400093,9.166480391864082,44.242200867805664,64.52451750071049,63.42715138102057,1.0,2.6243331214496135,0.9977446478197248,0.0011843259096952,18.456725120544434,,10.427831649780272,0.8909341851112723,0.9866039061766402,2180.1295748926323,4787.010030635804,2372.0867162600616,0.0169580746442079,0.2600554823875427,0.6779540610940037,10,A#,0,0.0827116912991917,0.9822055024248744,7.288220096994968,59.906490325927734,0.1691025793552398,1,I Can't Kick This Feeling When It Hits,Moodymann,Silentintroduction,https://i.scdn.co/image/ab67616d0000b27372d1e831b30315d08b1f426b,2PmT3D5xmvVzZCf11L2ifX,spotify:track:2PmT3D5xmvVzZCf11L2ifX
audio/Mariah - Utakata no Hibi.mp3,Mariah - Utakata no Hibi,3.9225371451438207,2.199448742689071,2.730135947157409,5.539569786227345,9.590491588483532,46.48552132720729,61.95658810974198,58.323074959868975,1.0,3.737370070081188,0.9024111412392732,0.0488475224313204,16.94862174987793,,9.28354549407959,0.698298844285259,0.9778752756048408,2063.8983114564744,4550.636719234366,2278.865250521237,0.0120825618505477,0.2239963263273239,0.9223774489542784,9,A,0,0.0865857159735996,0.5383078706018016,5.1839184337929325,27.6008358001709,0.0729314684867858,1,心臓の扉,Mariah,うたかたの日々,https://i.scdn.co/image/ab67616d0000b2737a19c8d0a1500d1092c8d601,6asUhV1w2Zk1xMZvsp4xQy,spotify:track:6asUhV1w2Zk1xMZvsp4xQy
audio/Daydream Twins - Carpop.mp3,Daydream Twins - Carpop,4.541023808839888,5.67273774681082,3.458094393212406,5.95071850341787,6.174041371336868,47.21461343898857,61.33156128324744,58.38679145161127,1.0,6.731790098626793,0.6365377888897232,0.1818370509805003,8.187823295593262,,3.153205394744873,0.5516162438782578,0.9642449457059514,1901.8745560943353,4193.964306252901,2388.471504352061,0.0083986381068825,0.1715527474880218,0.8238345286885194,4,E,1,0.0715807444069598,0.7464119669033616,1.37616675469688,45.56000518798828,0.1315943300724029,1,Carpop,Daydream Twins,Daydream Twins,https://i.scdn.co/image/ab67616d0000b2737c93c3e46b03584e61e9a3f2,3ZpJQim8bB9FmqkLch1DGV,spotify:track:3ZpJQim8bB9FmqkLch1DGV
audio/Lush - Sweetness.mp3,Lush - Sweetness,1.569689969112852,4.307732781047373,2.429024756197361,5.06033634568717,5.61295142820626,39.02168071346683,66.31158627023851,50.89421318083939,1.0,8.131520950587928,0.7409590958071155,0.1295219323768849,7.170629501342773,,2.898016452789306,0.2602604895805508,0.9763753376655352,2380.5555791972547,4945.072808804458,2454.9849514446223,0.0212160050868988,0.1996736824512481,0.6588988951814998,4,E,1,0.368736703414558,0.4097375439002844,4.490581750054087,19.24726104736328,0.0545968301594257,1,Sweetness and Light,Lush,Gala,https://i.scdn.co/image/ab67616d0000b273581bc388b3e8844db22a0612,1Pr2b8WV0rFkSAjrnzUeDc,spotify:track:1Pr2b8WV0rFkSAjrnzUeDc
audio/Joe Hisaishi - Ever Love.mp3,Joe Hisaishi - Ever Love,7.588465611524093,10.0,7.89708570432424,3.0700732315314094,1.8766494799158644,49.30414645805696,54.25665085633224,55.78201911911078,1.0,7.108659809855705,0.3015425471006324,0.3494875766544633,26.596929740905765,,1.6201354265213013,0.3431899819646241,0.9446085630672494,1046.381479601274,1943.469259176545,1311.3819366644418,0.0053561120294034,0.0952177569270134,0.258301951386507,7,G,0,0.1488601558717465,0.3766352542687878,1.3344146269537012,17.7755069732666,0.0709865540266037,0,Ever Love,Joe Hisaishi,HANA-BI (オリジナル・サウンドトラック),https://i.scdn.co/image/ab67616d0000b273b8bd2554ec4bac029b434a32,3hjXvqo3wTGmwRv4Z3IfVK,spotify:track:3hjXvqo3wTGmwRv4Z3IfVK
audio/Pole - 1.mp3,Pole - 1,7.5,8.5,7.5,2.5,4.5,43.16270561736352,63.02578705188392,66.79709766918396,1.0,17.326476828738173,0.9774339925304056,0.0112940735624736,16.538310623168943,,3.725593328475952,0.8590778528228471,0.9724784436912928,2095.003165003344,4849.462781876392,2457.97906332141,0.008801631629467,0.1964221000671386,0.8979213066072643,0,C,1,0.0747455149922349,0.8583526615687012,2.3341064627480437,85.7203140258789,0.3961936831474304,0,1,Pole,1,https://f4.bcbits.com/img/a1083885296_10.jpg,,
audio/Toninho Horta - Terra dos Pássaros.mp3,Toninho Horta - Terra dos Pássaros,4.767750510639543,3.5707889615368185,3.9127931552763897,4.99087254958174,2.823108892887739,46.44243163658902,60.640938335385634,55.67746682803555,1.0,5.251594622087352,0.7974407808797521,0.1013573128165163,19.12067203521728,,3.032575845718384,0.4886655042967352,0.9369855250286084,1786.4196596063218,3800.6896070020807,2210.0783841538837,0.0071123554371297,0.1115478575229644,0.1772663969759256,6,F#,0,0.033540536853126,0.6335058585794053,2.4505734506896393,33.888763427734375,0.1106726825237274,1,Terra Dos Pássaros / Beijo Partido,"Toninho Horta, Orquestra Fantasma",Terra dos Pássaros,https://i.scdn.co/image/ab67616d0000b2730c98631e593543cabf4cf084,0mAZZ0dvYIwzrZrcXi5z4U,spotify:track:0mAZZ0dvYIwzrZrcXi5z4U
audio/Basic Channel - Phylyps Trak II.mp3,Basic Channel - Phylyps Trak II,1.798560857812847,2.3087609850792425,4.406380947369247,5.874162620401877,9.643154264264291,39.63536130077461,70.59848393795235,56.21477008734937,0.0,0.3860918225097973,0.8943228951360751,0.0532417739715609,36.60506725311279,,14.27565860748291,0.7438036492059403,0.9776388614207996,2480.3032671440155,4229.333334408853,1898.9844452794696,0.0260825157165527,0.2171490639448166,0.9368731908423702,2,D,0,0.0199340906501947,0.7465659507886919,4.217171862826163,60.10833740234375,0.1023409962654113,1,Phylyps Trak Ii/Ii,Basic Channel,Bcd-2,https://i.scdn.co/image/ab67616d0000b273d5df1d38d3fd9be8ebe13eac,49ub4zo7T15jMBZujDjTh3,spotify:track:49ub4zo7T15jMBZujDjTh3
audio/Labradford - P.mp3,Labradford - P,10.0,1.4799084847730872,5.494447385488045,3.829287882863234,4.374920140619974,58.13645476431086,45.72743265397699,70.15065697218105,1.0,7.4467223293556515,0.9576629288788432,0.0214257225356762,18.941582679748535,,1.6860674619674685,0.7946080038677571,0.9708634456436772,481.46866365342544,733.365477091234,772.7453571018244,0.0005887983716093,0.1619083881378173,0.283630605100849,2,D,1,0.3866654071974106,0.4634578942482254,1.396333875753805,17.60409927368164,0.0968774855136871,0,P,Labradford,Mi Media Naranja,https://i.scdn.co/image/ab67616d0000b273fa9952477db164e4237e91dc,799Rn8baGwbIwllfDw2yl6,spotify:track:799Rn8baGwbIwllfDw2yl6
audio/My Bloody Valentine - Only Shallow.mp3,My Bloody Valentine - Only Shallow,1.0,5.944150237317984,2.485071658628871,6.559960283480702,2.287049330464917,37.03287491449887,70.38954524550064,53.01802815697064,1.0,9.045702234809978,0.6158447524981278,0.1922912814388694,6.218436431884765,,2.061429023742676,0.3620723078605611,0.9682773141083896,2909.016021029673,5655.2662327268035,2459.1928217036366,0.0391083508729934,0.0440353490412235,0.4600602472213518,0,C,1,0.1458576574690407,0.6256806207516058,0.1789493482043893,41.320465087890625,0.1119852289557457,1,Only Shallow,My Bloody Valentine,Loveless,http://coverartarchive.org/release/cd32c6cf-f979-39e7-a4ec-157d3a560d06/25797196285-500.jpg,,
audio/Minnie Riperton - Les Fleurs.mp3,Minnie Riperton - Les Fleurs,3.900293977393367,3.793674113505463,3.629058667567494,4.75539231107682,2.3420579480449817,44.55498494197336,65.90729632384316,48.33111354586646,1.0,3.394333496869826,0.7803158045948829,0.1098439152493599,16.46230540275574,,2.906952142715454,0.2470906591827432,0.9676045025929528,1984.50037651299,3999.4753680287617,2016.5122855278712,0.0221504233777523,0.0497276447713375,0.4733741753063092,1,C#,0,0.0009739120110999,0.8374745125716423,3.0446374223450614,55.16408157348633,0.1384075731039047,1,Les Fleurs,Minnie Riperton,Come To My Garden,https://i.scdn.co/image/ab67616d0000b273d85c957794c2a5b8b11de5f9,4XCGfHpGVq8xw800o5cwWs,spotify:track:4XCGfHpGVq8xw800o5cwWs
audio/LEclairPink Siifu - REPLICA M001.mp3,LEclairPink Siifu - REPLICA M001,3.016284291033964,2.7939465671590886,3.782929609374331,6.922156049411148,4.438232687898992,42.549937328650685,63.381649110346224,57.97755360328197,1.0,5.602032393631511,0.8568870946091675,0.0715981089159056,29.057206296920775,,3.902112245559693,0.5838008658830989,0.9479833535695152,2110.6420597152373,4520.26531369405,2277.4861040572623,0.0186898354440927,0.1212214156985282,0.5243917654397938,11,B,1,0.0263612203827779,0.8921623018696038,3.686492074784149,83.3563003540039,0.2487958371639251,1,REPLICA M001,"L'Eclair, Pink Siifu",REPLICA M001,https://i.scdn.co/image/ab67616d0000b273d8ab4b217a521ea0bce47575,5gayQFHZ7z9pwaecJE3rUW,spotify:track:5gayQFHZ7z9pwaecJE3rUW
audio/Red House Painters - Katy Song.mp3,Red House Painters - Katy Song,5.935303184635657,4.108209018992462,4.625342031453575,4.52410638217954,6.618072320254209,46.87632454664437,60.09527867011088,59.629400692363646,1.0,7.929211239586802,0.7562383499271877,0.1218868869999955,16.62000198364258,,4.220102787017822,0.5528679301583176,0.971248657850039,1423.0858039247169,2920.915320032206,1786.361426259117,0.0036280425265431,0.1770359426736831,0.8249064967446977,5,F,0,0.0394544592153473,0.5214975903634129,2.3246718812143707,27.763566970825195,0.0890398174524307,1,Katy Song,Red House Painters,Red House Painters I,https://i.scdn.co/image/ab67616d0000b2738dcf3bc7142c95faf92a0b23,1zegQf2IjsYYJGBgJMsbNk,spotify:track:1zegQf2IjsYYJGBgJMsbNk
audio/GorillazKali Uchis - Shes My Collar feat Kali Uchis.mp3,GorillazKali Uchis - Shes My Collar feat Kali Uchis,3.106468726758,1.5294672955249666,2.1762072426437484,7.573998141117598,6.490912034894369,43.17918583085481,66.70656791350807,60.621386876356695,1.0,4.630402463672061,0.954375454266287,0.0237015106559664,10.811165928840635,,6.629345417022705,0.7257049842935002,0.9721947455887738,2146.0685108152884,4453.775432171643,2276.727537873873,0.018444437533617,0.1419615298509597,0.6852426323952948,7,G,0,0.0556101818323771,0.8974660562097351,3.8986422483894025,101.4729232788086,0.2945113480091095,1,She's My Collar (feat. Kali Uchis),"Gorillaz, Kali Uchis",Humanz (Deluxe),https://i.scdn.co/image/ab67616d0000b273a5952c0e2e649f588603b743,3lIxtCaROdRDuTnNBDm3n2,spotify:track:3lIxtCaROdRDuTnNBDm3n2
audio/Galatée - Le Cœur.mp3,Galatée - Le Cœur,8.22550811135784,3.218302364129182,4.639536574533216,5.157637501658781,9.93335758179447,55.4323071842697,55.36543037882392,62.03520328859646,1.0,7.516441587840205,0.8243658545551368,0.0878182283564775,17.439637374877933,,8.94646167755127,0.822675481866013,0.9779789774389268,1229.1711994771294,2650.6742037259614,1649.4640705630218,0.0025940525811165,0.2215660661458969,0.998604570033124,2,D,1,0.149099692949313,0.9036742008681254,4.146968034725014,56.25049591064453,0.190466821193695,1,Le Cœur,Galatée,Le Cœur,https://i.scdn.co/image/ab67616d0000b273569e8b81b0c10d8f677c38b3,0JpzXVdRKzqmP4RRwfHQio,spotify:track:0JpzXVdRKzqmP4RRwfHQio
audio/Alberto Baldan Bembo - Tema di Barbara.mp3,Alberto Baldan Bembo - Tema di Barbara,6.619066684743432,4.056456439302899,4.704310918441294,6.63101045869406,5.536595159823029,50.22124075623748,56.90764836723282,58.07604439973728,1.0,5.463354241637022,0.76031889771383,0.1199942362434522,18.58204460144043,,2.6214487552642822,0.6184489317595787,0.947498737746641,1421.971837364564,2972.6383124898407,1942.0228677299208,0.0416662096977233,0.1462577730417251,0.8043635312815951,4,E,0,0.0327015905852902,0.8304530133424252,2.327408625356554,49.45994567871094,0.1426524370908737,1,Tema di Barbara,Alberto Baldan Bembo,L'amica di mia madre (Colonna sonora originale del film),https://i.scdn.co/image/ab67616d0000b2738cff60f4f7347d871f78be2f,3pz7qpUHb2aPhBhOHtWVy6,spotify:track:3pz7qpUHb2aPhBhOHtWVy6
audio/Bedhead - Liferaft.mp3,Bedhead - Liferaft,4.836771744295512,5.935773246780498,5.205928491429375,5.313144339896521,3.9550890575735895,45.85549331162194,63.92034542165795,58.98260924159476,1.0,8.172325149648785,0.6197491873573066,0.1944089320635339,25.638403129577632,,2.2730321884155273,0.5397730454532159,0.9531718641249513,1724.206486510234,3630.527951629278,2076.261193321862,0.0138744004070758,0.1545357704162597,0.3142927998677332,2,D,1,0.2117954225252826,0.5492583011849694,1.5914256591160054,25.4078369140625,0.1071076914668083,0,Liferaft,Bedhead,WhatFunLifeWas,https://i.scdn.co/image/ab67616d0000b273b2e325b6d24d0332b7b5db97,76tqeZTMX72Fx28PDj3pyk,spotify:track:76tqeZTMX72Fx28PDj3pyk
